ano,mes,data,regiao,uf,bioma,focos_queimada,temperatura_media,chuva_mm,area_atingida_km2,indice_seca,qualidade_ar,nivel_risco
2022,8,2022-08-01,Norte,AM,Cerrado,73,31.1,0.0,25.91,0.96,41.6,Crítico
2022,8,2022-08-01,Norte,PA,Cerrado,51,29.6,0.0,24.33,0.7,59.2,Alto
2022,8,2022-08-01,Norte,RO,Pampa,40,29.8,4.8,27.48,0.7,68.0,Alto
2022,8,2022-08-01,Norte,TO,Pantanal,63,29.9,41.3,13.53,0.71,49.6,Alto
2022,8,2022-08-01,Nordeste,BA,Caatinga,24,30.3,47.7,15.52,0.56,80.8,Médio
2022,8,2022-08-01,Nordeste,PE,Amazônia,70,32.2,27.7,42.85,0.79,44.0,Crítico
2022,8,2022-08-01,Nordeste,CE,Mata Atlântica,25,29.7,10.0,9.08,0.86,80.0,Médio
2022,8,2022-08-01,Nordeste,MA,Pampa,34,28.5,43.7,20.97,0.96,72.8,Alto
2022,8,2022-08-01,Nordeste,PB,Pantanal,56,32.8,0.0,16.63,0.89,55.2,Alto
2022,8,2022-08-01,Centro-Oeste,DF,Amazônia,72,32.1,11.0,47.84,0.99,42.4,Crítico
2022,8,2022-08-01,Centro-Oeste,GO,Pantanal,45,31.2,52.0,21.05,0.61,64.0,Alto
2022,8,2022-08-01,Centro-Oeste,MT,Pampa,12,30.5,55.0,5.64,0.25,90.4,Médio
2022,8,2022-08-01,Centro-Oeste,MS,Pampa,36,29.3,25.3,12.01,0.73,71.2,Alto
2022,8,2022-08-01,Sudeste,SP,Caatinga,28,29.0,75.1,8.44,0.77,77.6,Médio
2022,8,2022-08-01,Sudeste,RJ,Pantanal,67,32.2,83.3,18.63,0.83,46.4,Alto
2022,8,2022-08-01,Sudeste,MG,Pantanal,30,31.9,18.3,8.8,0.56,76.0,Alto
2022,8,2022-08-01,Sudeste,ES,Pantanal,69,33.9,39.0,35.48,0.91,44.8,Alto
2022,8,2022-08-01,Sul,PR,Cerrado,42,27.1,60.9,12.86,0.52,66.4,Alto
2022,8,2022-08-01,Sul,SC,Caatinga,19,31.0,31.9,6.75,0.63,84.8,Médio
2022,8,2022-08-01,Sul,RS,Mata Atlântica,22,28.8,51.0,2.5,0.61,82.4,Médio
2022,9,2022-09-01,Norte,AM,Mata Atlântica,38,29.6,13.4,25.21,0.79,69.6,Alto
2022,9,2022-09-01,Norte,PA,Pampa,30,33.2,23.5,10.9,0.71,76.0,Alto
2022,9,2022-09-01,Norte,RO,Pampa,24,31.5,64.0,4.7,0.55,80.8,Médio
2022,9,2022-09-01,Norte,TO,Mata Atlântica,17,30.6,119.4,10.36,0.51,86.4,Médio
2022,9,2022-09-01,Nordeste,BA,Caatinga,33,35.4,20.4,13.14,0.74,73.6,Alto
2022,9,2022-09-01,Nordeste,PE,Caatinga,47,28.2,0.0,29.33,0.88,62.4,Alto
2022,9,2022-09-01,Nordeste,CE,Mata Atlântica,38,32.4,42.0,5.69,0.82,69.6,Alto
2022,9,2022-09-01,Nordeste,MA,Pampa,41,29.7,85.9,14.2,0.75,67.2,Alto
2022,9,2022-09-01,Nordeste,PB,Pantanal,54,33.5,16.8,8.04,0.78,56.8,Alto
2022,9,2022-09-01,Centro-Oeste,DF,Amazônia,49,29.5,6.7,25.52,0.69,60.8,Alto
2022,9,2022-09-01,Centro-Oeste,GO,Amazônia,56,32.1,85.1,25.39,0.62,55.2,Alto
2022,9,2022-09-01,Centro-Oeste,MT,Mata Atlântica,35,26.8,72.4,4.87,0.6,72.0,Alto
2022,9,2022-09-01,Centro-Oeste,MS,Pantanal,39,30.7,18.5,19.56,0.5,68.8,Alto
2022,9,2022-09-01,Sudeste,SP,Pantanal,58,31.1,18.7,24.06,0.8,53.6,Alto
2022,9,2022-09-01,Sudeste,RJ,Pantanal,65,30.0,6.6,42.52,0.8,48.0,Alto
2022,9,2022-09-01,Sudeste,MG,Pampa,24,30.7,0.0,9.59,0.57,80.8,Médio
2022,9,2022-09-01,Sudeste,ES,Amazônia,42,28.3,26.4,8.62,0.65,66.4,Alto
2022,9,2022-09-01,Sul,PR,Mata Atlântica,25,30.1,37.7,13.55,0.68,80.0,Médio
2022,9,2022-09-01,Sul,SC,Caatinga,22,25.4,76.3,8.58,0.43,82.4,Médio
2022,9,2022-09-01,Sul,RS,Caatinga,32,30.9,19.4,6.13,0.78,74.4,Alto
2022,10,2022-10-01,Norte,AM,Caatinga,11,30.2,76.3,1.83,0.33,91.2,Médio
2022,10,2022-10-01,Norte,PA,Cerrado,46,32.4,25.6,25.71,0.58,63.2,Alto
2022,10,2022-10-01,Norte,RO,Cerrado,64,30.7,8.8,14.32,0.77,48.8,Alto
2022,10,2022-10-01,Norte,TO,Cerrado,45,30.0,59.6,12.55,0.63,64.0,Alto
2022,10,2022-10-01,Nordeste,BA,Mata Atlântica,45,32.6,64.4,23.78,0.9,64.0,Alto
2022,10,2022-10-01,Nordeste,PE,Caatinga,18,30.8,34.5,6.8,0.4,85.6,Médio
2022,10,2022-10-01,Nordeste,CE,Pampa,23,30.8,18.4,7.18,0.58,81.6,Médio
2022,10,2022-10-01,Nordeste,MA,Mata Atlântica,24,30.0,21.3,11.34,0.73,80.8,Médio
2022,10,2022-10-01,Nordeste,PB,Pantanal,38,27.0,0.0,11.84,0.49,69.6,Alto
2022,10,2022-10-01,Centro-Oeste,DF,Pantanal,61,30.5,4.7,9.26,0.57,51.2,Alto
2022,10,2022-10-01,Centro-Oeste,GO,Cerrado,51,24.2,58.1,25.68,0.71,59.2,Alto
2022,10,2022-10-01,Centro-Oeste,MT,Cerrado,51,31.3,17.5,21.82,0.7,59.2,Alto
2022,10,2022-10-01,Centro-Oeste,MS,Pampa,38,32.5,0.0,4.47,1.0,69.6,Alto
2022,10,2022-10-01,Sudeste,SP,Mata Atlântica,29,32.0,97.6,13.81,0.74,76.8,Médio
2022,10,2022-10-01,Sudeste,RJ,Mata Atlântica,31,29.6,21.0,16.51,0.49,75.2,Alto
2022,10,2022-10-01,Sudeste,MG,Pantanal,60,32.4,30.4,40.95,0.85,52.0,Alto
2022,10,2022-10-01,Sudeste,ES,Cerrado,69,29.0,44.7,19.1,0.81,44.8,Alto
2022,10,2022-10-01,Sul,PR,Cerrado,60,34.6,33.4,31.17,0.73,52.0,Alto
2022,10,2022-10-01,Sul,SC,Pantanal,45,30.2,50.8,5.05,0.62,64.0,Alto
2022,10,2022-10-01,Sul,RS,Amazônia,66,28.8,18.9,9.67,0.8,47.2,Alto
2022,11,2022-11-01,Norte,AM,Pantanal,5,25.8,80.8,1.18,0.09,96.0,Baixo
2022,11,2022-11-01,Norte,PA,Mata Atlântica,14,30.1,54.0,4.81,0.39,88.8,Médio
2022,11,2022-11-01,Norte,RO,Cerrado,12,30.4,41.6,3.59,0.25,90.4,Médio
2022,11,2022-11-01,Norte,TO,Pampa,24,27.2,54.0,13.37,0.44,80.8,Médio
2022,11,2022-11-01,Nordeste,BA,Mata Atlântica,8,28.4,36.6,5.27,0.25,93.6,Baixo
2022,11,2022-11-01,Nordeste,PE,Caatinga,8,33.4,14.1,3.1,0.25,93.6,Baixo
2022,11,2022-11-01,Nordeste,CE,Pantanal,53,30.2,23.9,12.35,0.65,57.6,Alto
2022,11,2022-11-01,Nordeste,MA,Caatinga,0,28.8,87.7,0.0,0.0,100.0,Baixo
2022,11,2022-11-01,Nordeste,PB,Mata Atlântica,33,31.6,62.9,8.95,0.68,73.6,Alto
2022,11,2022-11-01,Centro-Oeste,DF,Amazônia,51,31.2,83.8,29.6,0.59,59.2,Alto
2022,11,2022-11-01,Centro-Oeste,GO,Amazônia,20,27.7,47.7,8.7,0.32,84.0,Médio
2022,11,2022-11-01,Centro-Oeste,MT,Amazônia,38,27.7,41.9,4.31,0.45,69.6,Alto
2022,11,2022-11-01,Centro-Oeste,MS,Pampa,29,27.4,0.0,8.8,0.45,76.8,Médio
2022,11,2022-11-01,Sudeste,SP,Pampa,25,29.8,20.6,14.07,0.47,80.0,Médio
2022,11,2022-11-01,Sudeste,RJ,Amazônia,24,28.3,67.3,11.28,0.29,80.8,Médio
2022,11,2022-11-01,Sudeste,MG,Pantanal,19,31.2,0.0,10.04,0.26,84.8,Médio
2022,11,2022-11-01,Sudeste,ES,Pantanal,17,30.4,29.9,3.7,0.26,86.4,Médio
2022,11,2022-11-01,Sul,PR,Pampa,12,29.4,84.7,3.92,0.39,90.4,Médio
2022,11,2022-11-01,Sul,SC,Mata Atlântica,7,28.0,150.0,3.67,0.17,94.4,Baixo
2022,11,2022-11-01,Sul,RS,Pantanal,18,26.4,88.2,9.15,0.18,85.6,Médio
2022,12,2022-12-01,Norte,AM,Mata Atlântica,6,28.0,74.9,1.09,0.18,95.2,Baixo
2022,12,2022-12-01,Norte,PA,Amazônia,25,33.2,72.4,8.99,0.35,80.0,Médio
2022,12,2022-12-01,Norte,RO,Amazônia,35,31.3,64.9,11.67,0.45,72.0,Alto
2022,12,2022-12-01,Norte,TO,Cerrado,27,35.0,73.4,12.94,0.35,78.4,Médio
2022,12,2022-12-01,Nordeste,BA,Pampa,19,33.9,38.3,10.13,0.47,84.8,Médio
2022,12,2022-12-01,Nordeste,PE,Mata Atlântica,18,30.4,49.5,9.75,0.31,85.6,Médio
2022,12,2022-12-01,Nordeste,CE,Pantanal,32,27.2,73.1,16.72,0.33,74.4,Alto
2022,12,2022-12-01,Nordeste,MA,Mata Atlântica,16,28.5,120.1,6.72,0.37,87.2,Médio
2022,12,2022-12-01,Nordeste,PB,Pampa,6,28.4,136.0,3.94,0.18,95.2,Baixo
2022,12,2022-12-01,Centro-Oeste,DF,Amazônia,19,26.8,52.9,6.21,0.21,84.8,Médio
2022,12,2022-12-01,Centro-Oeste,GO,Mata Atlântica,19,27.9,0.0,7.66,0.41,84.8,Médio
2022,12,2022-12-01,Centro-Oeste,MT,Caatinga,10,28.8,70.3,4.55,0.3,92.0,Médio
2022,12,2022-12-01,Centro-Oeste,MS,Cerrado,18,25.4,45.1,11.98,0.26,85.6,Médio
2022,12,2022-12-01,Sudeste,SP,Pampa,25,31.0,92.8,12.21,0.56,80.0,Médio
2022,12,2022-12-01,Sudeste,RJ,Pantanal,77,29.8,21.3,51.75,0.77,38.4,Crítico
2022,12,2022-12-01,Sudeste,MG,Mata Atlântica,8,32.1,48.5,2.92,0.27,93.6,Baixo
2022,12,2022-12-01,Sudeste,ES,Mata Atlântica,17,27.7,85.5,11.82,0.41,86.4,Médio
2022,12,2022-12-01,Sul,PR,Cerrado,45,29.6,45.5,24.26,0.48,64.0,Alto
2022,12,2022-12-01,Sul,SC,Cerrado,28,28.6,30.8,13.19,0.37,77.6,Médio
2022,12,2022-12-01,Sul,RS,Cerrado,36,32.0,43.7,5.21,0.44,71.2,Alto
2023,1,2023-01-01,Norte,AM,Amazônia,30,29.5,93.6,17.24,0.39,76.0,Alto
2023,1,2023-01-01,Norte,PA,Pampa,2,30.6,74.0,0.75,0.13,98.4,Baixo
2023,1,2023-01-01,Norte,RO,Amazônia,20,27.4,82.6,3.93,0.37,84.0,Médio
2023,1,2023-01-01,Norte,TO,Cerrado,23,27.0,91.5,7.57,0.3,81.6,Médio
2023,1,2023-01-01,Nordeste,BA,Caatinga,29,27.5,0.0,17.8,0.63,76.8,Médio
2023,1,2023-01-01,Nordeste,PE,Amazônia,25,28.9,117.8,12.36,0.29,80.0,Médio
2023,1,2023-01-01,Nordeste,CE,Mata Atlântica,9,29.7,95.8,4.39,0.26,92.8,Baixo
2023,1,2023-01-01,Nordeste,MA,Amazônia,5,27.7,46.2,0.51,0.06,96.0,Baixo
2023,1,2023-01-01,Nordeste,PB,Amazônia,15,26.6,109.0,8.6,0.16,88.0,Médio
2023,1,2023-01-01,Centro-Oeste,DF,Pampa,22,27.7,0.0,4.63,0.54,82.4,Médio
2023,1,2023-01-01,Centro-Oeste,GO,Caatinga,2,31.3,109.8,0.62,0.13,98.4,Baixo
2023,1,2023-01-01,Centro-Oeste,MT,Pantanal,38,27.9,38.1,21.12,0.33,69.6,Alto
2023,1,2023-01-01,Centro-Oeste,MS,Caatinga,23,28.9,85.7,12.98,0.42,81.6,Médio
2023,1,2023-01-01,Sudeste,SP,Mata Atlântica,9,24.7,69.7,3.69,0.27,92.8,Baixo
2023,1,2023-01-01,Sudeste,RJ,Pampa,0,28.8,53.8,0.0,0.0,100.0,Baixo
2023,1,2023-01-01,Sudeste,MG,Cerrado,35,26.5,77.4,4.61,0.38,72.0,Alto
2023,1,2023-01-01,Sudeste,ES,Mata Atlântica,14,24.2,85.1,2.45,0.34,88.8,Médio
2023,1,2023-01-01,Sul,PR,Amazônia,22,29.7,66.7,8.85,0.26,82.4,Médio
2023,1,2023-01-01,Sul,SC,Pantanal,34,32.0,25.9,20.29,0.42,72.8,Alto
2023,1,2023-01-01,Sul,RS,Caatinga,24,29.3,0.0,7.21,0.5,80.8,Médio
2023,2,2023-02-01,Norte,AM,Cerrado,66,27.9,63.2,9.94,0.67,47.2,Alto
2023,2,2023-02-01,Norte,PA,Cerrado,1,27.1,12.2,0.26,0.04,99.2,Baixo
2023,2,2023-02-01,Norte,RO,Cerrado,25,31.2,24.7,6.68,0.32,80.0,Médio
2023,2,2023-02-01,Norte,TO,Amazônia,35,32.6,22.6,23.76,0.34,72.0,Alto
2023,2,2023-02-01,Nordeste,BA,Amazônia,28,29.3,33.7,3.49,0.41,77.6,Médio
2023,2,2023-02-01,Nordeste,PE,Pampa,20,30.9,0.0,4.41,0.47,84.0,Médio
2023,2,2023-02-01,Nordeste,CE,Cerrado,19,26.3,100.1,12.24,0.26,84.8,Médio
2023,2,2023-02-01,Nordeste,MA,Pantanal,30,30.0,75.2,5.16,0.49,76.0,Alto
2023,2,2023-02-01,Nordeste,PB,Pampa,38,32.0,0.0,18.21,0.85,69.6,Alto
2023,2,2023-02-01,Centro-Oeste,DF,Amazônia,8,27.9,40.9,4.96,0.21,93.6,Baixo
2023,2,2023-02-01,Centro-Oeste,GO,Mata Atlântica,9,28.8,97.4,2.12,0.26,92.8,Baixo
2023,2,2023-02-01,Centro-Oeste,MT,Cerrado,39,30.5,72.4,16.07,0.41,68.8,Alto
2023,2,2023-02-01,Centro-Oeste,MS,Amazônia,43,29.7,108.8,23.3,0.46,65.6,Alto
2023,2,2023-02-01,Sudeste,SP,Pantanal,24,30.7,100.9,16.39,0.32,80.8,Médio
2023,2,2023-02-01,Sudeste,RJ,Mata Atlântica,11,28.3,53.9,3.85,0.12,91.2,Médio
2023,2,2023-02-01,Sudeste,MG,Pantanal,60,28.8,16.5,8.36,0.6,52.0,Alto
2023,2,2023-02-01,Sudeste,ES,Pantanal,3,25.5,83.1,0.63,0.07,97.6,Baixo
2023,2,2023-02-01,Sul,PR,Pampa,2,29.6,107.5,1.22,0.1,98.4,Baixo
2023,2,2023-02-01,Sul,SC,Cerrado,0,25.2,24.4,0.0,0.04,100.0,Baixo
2023,2,2023-02-01,Sul,RS,Pampa,13,25.4,18.1,1.33,0.33,89.6,Médio
2023,3,2023-03-01,Norte,AM,Pampa,27,30.5,41.8,11.09,0.47,78.4,Médio
2023,3,2023-03-01,Norte,PA,Pantanal,34,26.9,38.6,23.22,0.43,72.8,Alto
2023,3,2023-03-01,Norte,RO,Cerrado,3,28.3,0.0,1.57,0.02,97.6,Baixo
2023,3,2023-03-01,Norte,TO,Cerrado,79,27.3,70.5,22.85,0.84,36.8,Crítico
2023,3,2023-03-01,Nordeste,BA,Pampa,14,28.8,42.7,7.9,0.3,88.8,Médio
2023,3,2023-03-01,Nordeste,PE,Pampa,24,26.8,17.4,10.98,0.38,80.8,Médio
2023,3,2023-03-01,Nordeste,CE,Mata Atlântica,42,32.7,46.0,19.17,0.87,66.4,Alto
2023,3,2023-03-01,Nordeste,MA,Mata Atlântica,18,28.2,47.7,9.58,0.33,85.6,Médio
2023,3,2023-03-01,Nordeste,PB,Mata Atlântica,15,29.4,47.1,5.12,0.33,88.0,Médio
2023,3,2023-03-01,Centro-Oeste,DF,Mata Atlântica,13,24.6,76.4,8.39,0.22,89.6,Médio
2023,3,2023-03-01,Centro-Oeste,GO,Amazônia,42,30.6,10.0,20.99,0.4,66.4,Alto
2023,3,2023-03-01,Centro-Oeste,MT,Pantanal,35,32.9,25.3,8.79,0.42,72.0,Alto
2023,3,2023-03-01,Centro-Oeste,MS,Pampa,17,26.0,67.4,5.6,0.46,86.4,Médio
2023,3,2023-03-01,Sudeste,SP,Pantanal,49,31.5,21.8,24.44,0.53,60.8,Alto
2023,3,2023-03-01,Sudeste,RJ,Cerrado,25,28.8,118.5,11.56,0.35,80.0,Médio
2023,3,2023-03-01,Sudeste,MG,Pampa,11,27.7,30.5,6.51,0.29,91.2,Médio
2023,3,2023-03-01,Sudeste,ES,Pampa,31,28.1,65.6,11.29,0.68,75.2,Alto
2023,3,2023-03-01,Sul,PR,Amazônia,38,28.0,26.2,14.78,0.45,69.6,Alto
2023,3,2023-03-01,Sul,SC,Pampa,24,30.1,53.6,8.36,0.44,80.8,Médio
2023,3,2023-03-01,Sul,RS,Amazônia,27,26.8,91.3,15.8,0.37,78.4,Médio
2023,4,2023-04-01,Norte,AM,Mata Atlântica,17,26.6,33.8,10.27,0.25,86.4,Médio
2023,4,2023-04-01,Norte,PA,Caatinga,24,33.3,77.2,3.36,0.48,80.8,Médio
2023,4,2023-04-01,Norte,RO,Cerrado,59,31.3,24.8,9.66,0.71,52.8,Alto
2023,4,2023-04-01,Norte,TO,Pantanal,37,31.7,58.9,8.6,0.4,70.4,Alto
2023,4,2023-04-01,Nordeste,BA,Pantanal,24,31.6,59.0,2.76,0.38,80.8,Médio
2023,4,2023-04-01,Nordeste,PE,Mata Atlântica,16,27.7,38.2,1.92,0.37,87.2,Médio
2023,4,2023-04-01,Nordeste,CE,Amazônia,39,31.2,43.2,9.04,0.56,68.8,Alto
2023,4,2023-04-01,Nordeste,MA,Cerrado,36,30.6,36.6,4.74,0.49,71.2,Alto
2023,4,2023-04-01,Nordeste,PB,Amazônia,0,29.7,59.8,0.0,0.0,100.0,Baixo
2023,4,2023-04-01,Centro-Oeste,DF,Cerrado,28,27.9,43.8,10.91,0.5,77.6,Médio
2023,4,2023-04-01,Centro-Oeste,GO,Pantanal,19,28.8,24.3,6.55,0.27,84.8,Médio
2023,4,2023-04-01,Centro-Oeste,MT,Mata Atlântica,27,28.7,61.9,12.63,0.5,78.4,Médio
2023,4,2023-04-01,Centro-Oeste,MS,Caatinga,27,27.9,68.8,3.34,0.52,78.4,Médio
2023,4,2023-04-01,Sudeste,SP,Amazônia,38,32.5,21.4,12.18,0.41,69.6,Alto
2023,4,2023-04-01,Sudeste,RJ,Pantanal,65,32.8,36.9,40.78,0.74,48.0,Alto
2023,4,2023-04-01,Sudeste,MG,Pantanal,47,31.1,71.2,16.88,0.6,62.4,Alto
2023,4,2023-04-01,Sudeste,ES,Pantanal,31,28.7,104.9,5.79,0.4,75.2,Alto
2023,4,2023-04-01,Sul,PR,Pantanal,9,28.4,71.2,4.39,0.09,92.8,Baixo
2023,4,2023-04-01,Sul,SC,Mata Atlântica,30,31.4,26.8,14.39,0.43,76.0,Alto
2023,4,2023-04-01,Sul,RS,Pampa,24,25.9,41.2,11.4,0.63,80.8,Médio
2023,5,2023-05-01,Norte,AM,Cerrado,25,31.0,50.8,10.37,0.34,80.0,Médio
2023,5,2023-05-01,Norte,PA,Mata Atlântica,1,27.5,119.3,0.69,0.05,99.2,Baixo
2023,5,2023-05-01,Norte,RO,Pantanal,38,27.7,54.7,5.37,0.45,69.6,Alto
2023,5,2023-05-01,Norte,TO,Pampa,24,24.1,9.3,4.63,0.58,80.8,Médio
2023,5,2023-05-01,Nordeste,BA,Pampa,11,30.2,87.4,1.39,0.3,91.2,Médio
2023,5,2023-05-01,Nordeste,PE,Amazônia,39,29.4,33.3,10.9,0.52,68.8,Alto
2023,5,2023-05-01,Nordeste,CE,Amazônia,0,31.2,99.7,0.0,0.0,100.0,Baixo
2023,5,2023-05-01,Nordeste,MA,Pantanal,18,28.9,82.4,2.49,0.27,85.6,Médio
2023,5,2023-05-01,Nordeste,PB,Pampa,14,28.0,20.1,7.73,0.24,88.8,Médio
2023,5,2023-05-01,Centro-Oeste,DF,Pantanal,27,25.1,9.3,5.27,0.41,78.4,Médio
2023,5,2023-05-01,Centro-Oeste,GO,Mata Atlântica,21,29.3,58.3,10.07,0.48,83.2,Médio
2023,5,2023-05-01,Centro-Oeste,MT,Pantanal,0,26.4,75.2,0.0,0.0,100.0,Baixo
2023,5,2023-05-01,Centro-Oeste,MS,Cerrado,37,29.5,52.3,5.45,0.43,70.4,Alto
2023,5,2023-05-01,Sudeste,SP,Amazônia,28,31.1,76.4,13.89,0.32,77.6,Médio
2023,5,2023-05-01,Sudeste,RJ,Pantanal,3,27.8,125.1,1.7,0.02,97.6,Baixo
2023,5,2023-05-01,Sudeste,MG,Amazônia,31,29.6,79.0,6.81,0.4,75.2,Alto
2023,5,2023-05-01,Sudeste,ES,Mata Atlântica,33,27.9,0.0,9.12,0.64,73.6,Alto
2023,5,2023-05-01,Sul,PR,Cerrado,32,26.8,12.1,12.29,0.33,74.4,Alto
2023,5,2023-05-01,Sul,SC,Mata Atlântica,8,29.4,53.9,3.81,0.19,93.6,Baixo
2023,5,2023-05-01,Sul,RS,Pampa,8,26.7,127.2,1.95,0.21,93.6,Baixo
2023,6,2023-06-01,Norte,AM,Mata Atlântica,19,31.5,62.1,8.14,0.35,84.8,Médio
2023,6,2023-06-01,Norte,PA,Pampa,28,29.9,52.1,4.11,0.56,77.6,Médio
2023,6,2023-06-01,Norte,RO,Mata Atlântica,17,29.0,75.1,3.38,0.39,86.4,Médio
2023,6,2023-06-01,Norte,TO,Caatinga,16,26.7,0.0,7.05,0.59,87.2,Médio
2023,6,2023-06-01,Nordeste,BA,Amazônia,22,29.5,143.0,15.21,0.33,82.4,Médio
2023,6,2023-06-01,Nordeste,PE,Pantanal,48,31.4,69.0,16.64,0.73,61.6,Alto
2023,6,2023-06-01,Nordeste,CE,Pantanal,26,30.4,78.0,10.9,0.46,79.2,Médio
2023,6,2023-06-01,Nordeste,MA,Caatinga,1,28.2,98.5,0.14,0.13,99.2,Baixo
2023,6,2023-06-01,Nordeste,PB,Mata Atlântica,10,28.6,30.6,2.52,0.28,92.0,Médio
2023,6,2023-06-01,Centro-Oeste,DF,Pantanal,32,29.3,92.1,3.3,0.48,74.4,Alto
2023,6,2023-06-01,Centro-Oeste,GO,Caatinga,7,28.9,74.9,2.74,0.13,94.4,Baixo
2023,6,2023-06-01,Centro-Oeste,MT,Caatinga,13,28.7,64.0,6.44,0.31,89.6,Médio
2023,6,2023-06-01,Centro-Oeste,MS,Pampa,17,28.4,68.4,2.23,0.36,86.4,Médio
2023,6,2023-06-01,Sudeste,SP,Cerrado,11,30.1,112.5,7.17,0.22,91.2,Médio
2023,6,2023-06-01,Sudeste,RJ,Caatinga,5,27.3,104.2,1.41,0.17,96.0,Baixo
2023,6,2023-06-01,Sudeste,MG,Pantanal,0,30.4,68.3,0.0,0.0,100.0,Baixo
2023,6,2023-06-01,Sudeste,ES,Cerrado,44,27.5,4.2,13.26,0.5,64.8,Alto
2023,6,2023-06-01,Sul,PR,Cerrado,15,24.6,41.0,2.82,0.23,88.0,Médio
2023,6,2023-06-01,Sul,SC,Caatinga,15,29.7,68.2,8.44,0.28,88.0,Médio
2023,6,2023-06-01,Sul,RS,Amazônia,42,31.6,67.5,28.04,0.57,66.4,Alto
2023,7,2023-07-01,Norte,AM,Caatinga,51,31.1,0.0,10.63,1.0,59.2,Alto
2023,7,2023-07-01,Norte,PA,Amazônia,41,28.3,70.7,24.8,0.62,67.2,Alto
2023,7,2023-07-01,Norte,RO,Cerrado,74,24.6,46.0,30.42,0.78,40.8,Crítico
2023,7,2023-07-01,Norte,TO,Pampa,32,32.4,28.1,6.36,0.76,74.4,Alto
2023,7,2023-07-01,Nordeste,BA,Pampa,36,29.4,2.4,7.86,0.59,71.2,Alto
2023,7,2023-07-01,Nordeste,PE,Mata Atlântica,31,31.4,53.1,7.71,0.61,75.2,Alto
2023,7,2023-07-01,Nordeste,CE,Pampa,25,26.6,44.3,3.72,0.53,80.0,Médio
2023,7,2023-07-01,Nordeste,MA,Pampa,23,31.9,34.5,15.63,0.39,81.6,Médio
2023,7,2023-07-01,Nordeste,PB,Pampa,36,27.9,0.0,21.05,0.96,71.2,Alto
2023,7,2023-07-01,Centro-Oeste,DF,Caatinga,39,31.1,2.7,6.55,0.97,68.8,Alto
2023,7,2023-07-01,Centro-Oeste,GO,Cerrado,94,30.8,37.9,13.31,1.0,24.8,Crítico
2023,7,2023-07-01,Centro-Oeste,MT,Mata Atlântica,21,29.8,113.6,7.71,0.71,83.2,Médio
2023,7,2023-07-01,Centro-Oeste,MS,Pampa,34,30.9,52.3,11.75,0.79,72.8,Alto
2023,7,2023-07-01,Sudeste,SP,Mata Atlântica,32,33.1,120.3,11.9,0.71,74.4,Alto
2023,7,2023-07-01,Sudeste,RJ,Pampa,29,30.2,0.0,7.66,0.79,76.8,Médio
2023,7,2023-07-01,Sudeste,MG,Pampa,36,30.4,0.0,16.36,0.83,71.2,Alto
2023,7,2023-07-01,Sudeste,ES,Pampa,33,31.8,49.6,20.07,0.74,73.6,Alto
2023,7,2023-07-01,Sul,PR,Pantanal,58,27.6,28.7,25.48,0.78,53.6,Alto
2023,7,2023-07-01,Sul,SC,Mata Atlântica,47,29.8,0.0,13.72,0.96,62.4,Alto
2023,7,2023-07-01,Sul,RS,Pantanal,37,30.1,80.6,20.52,0.61,70.4,Alto
2023,8,2023-08-01,Norte,AM,Caatinga,31,33.2,5.4,13.63,0.72,75.2,Alto
2023,8,2023-08-01,Norte,PA,Amazônia,46,28.8,62.5,17.42,0.56,63.2,Alto
2023,8,2023-08-01,Norte,RO,Pantanal,57,28.3,35.8,31.61,0.72,54.4,Alto
2023,8,2023-08-01,Norte,TO,Pampa,37,34.4,10.4,8.77,0.86,70.4,Alto
2023,8,2023-08-01,Nordeste,BA,Pantanal,55,32.6,98.0,35.03,0.66,56.0,Alto
2023,8,2023-08-01,Nordeste,PE,Pantanal,90,34.0,0.0,59.3,1.0,28.0,Crítico
2023,8,2023-08-01,Nordeste,CE,Amazônia,71,30.6,53.3,9.45,0.84,43.2,Crítico
2023,8,2023-08-01,Nordeste,MA,Caatinga,30,28.4,0.0,7.53,0.54,76.0,Alto
2023,8,2023-08-01,Nordeste,PB,Mata Atlântica,17,29.3,38.9,4.48,0.48,86.4,Médio
2023,8,2023-08-01,Centro-Oeste,DF,Mata Atlântica,34,29.2,38.4,18.59,0.97,72.8,Alto
2023,8,2023-08-01,Centro-Oeste,GO,Pantanal,53,28.5,23.7,35.67,0.75,57.6,Alto
2023,8,2023-08-01,Centro-Oeste,MT,Caatinga,50,30.6,0.0,27.86,0.87,60.0,Alto
2023,8,2023-08-01,Centro-Oeste,MS,Pampa,28,29.3,90.8,3.19,0.61,77.6,Médio
2023,8,2023-08-01,Sudeste,SP,Caatinga,58,31.8,0.0,8.91,1.0,53.6,Alto
2023,8,2023-08-01,Sudeste,RJ,Pampa,24,29.8,28.5,8.85,0.53,80.8,Médio
2023,8,2023-08-01,Sudeste,MG,Amazônia,70,26.5,52.5,16.49,0.87,44.0,Crítico
2023,8,2023-08-01,Sudeste,ES,Pantanal,59,30.8,1.4,20.72,0.95,52.8,Alto
2023,8,2023-08-01,Sul,PR,Mata Atlântica,37,31.8,15.9,23.1,0.79,70.4,Alto
2023,8,2023-08-01,Sul,SC,Mata Atlântica,48,32.5,91.5,19.71,0.68,61.6,Alto
2023,8,2023-08-01,Sul,RS,Mata Atlântica,20,30.6,0.0,2.42,0.73,84.0,Médio
